x position,y position,Simulation Output (V),Analytical Output (V),Absolure error (%),Relative error (%)
-0.30612244897959184,0.8367346938775511,0.581277270734354,0.6142848642997394,0.03,5.68
-0.30612244897959184,0.8775510204081632,0.6401433560888967,0.6785438040272331,0.04,6.0
-0.30612244897959184,0.9183673469387755,0.70601023921095,0.7458626932655614,0.04,5.64
-0.2653061224489796,-0.9591836734693877,0.6692862934844462,0.713597225645777,0.04,6.62
-0.2653061224489796,-0.9183673469387755,0.6168778457289951,0.6526022320631711,0.04,5.79
-0.2653061224489796,-0.8775510204081632,0.5599287823372381,0.5942591947232869,0.03,6.13
-0.2653061224489796,-0.8367346938775511,0.5067247285383985,0.5385681136261254,0.03,6.28
-0.2653061224489796,-0.7959183673469388,0.45646401308319307,0.4855289887716855,0.03,6.37
-0.2653061224489796,-0.7551020408163265,0.40856819590186066,0.4351418201599675,0.03,6.5
-0.2653061224489796,-0.7142857142857143,0.3675018072614181,0.3874066077909714,0.02,5.42
-0.2653061224489796,-0.673469387755102,0.32025248034345793,0.3423233516646976,0.02,6.89
-0.2653061224489796,-0.6326530612244898,0.2870029679758192,0.29989205178114575,0.01,4.49
-0.2653061224489796,-0.5918367346938775,0.2451158207346645,0.2601127081403157,0.01,6.12
-0.2653061224489796,-0.5510204081632653,0.2104850794623264,0.22298532074220775,0.01,5.94
-0.2653061224489796,-0.5102040816326531,0.17385348391457706,0.18850988958682183,0.01,8.43
-0.2653061224489796,-0.46938775510204084,0.14513511776059676,0.15668641467415786,0.01,7.96
-0.2653061224489796,-0.42857142857142855,0.11872675836890409,0.12751489600421587,0.01,7.4
-0.2653061224489796,-0.3877551020408163,0.09732674955173869,0.10099533357699599,0.0,3.77
-0.2653061224489796,-0.3469387755102041,0.0757941357720604,0.07712772739249799,0.0,1.76
-0.2653061224489796,-0.30612244897959184,0.05269701283378754,0.05591207745072207,0.0,6.1
-0.2653061224489796,-0.2653061224489796,0.035575388466161595,0.037348383751668116,0.0,4.98
-0.2653061224489796,-0.22448979591836735,0.019120961369630252,0.02143664629533613,0.0,12.11
-0.2653061224489796,-0.1836734693877551,0.008602291076308857,0.008176865081726176,0.0,4.95
-0.2653061224489796,-0.14285714285714285,0.0004114391356659786,-0.0024309598891618187,0.0,690.84
-0.2653061224489796,-0.10204081632653061,-0.00973281833188994,-0.010386828617327815,0.0,6.72
-0.2653061224489796,-0.061224489795918366,-0.011226235927373249,-0.0156907411027718,0.0,39.77
-0.2653061224489796,-0.02040816326530612,-0.01443951498240666,-0.018342697345493802,0.0,27.03
-0.2653061224489796,0.02040816326530612,-0.01955245032390514,-0.018342697345493802,0.0,6.19
-0.2653061224489796,0.061224489795918366,-0.008233966781299751,-0.0156907411027718,0.01,90.56
-0.2653061224489796,0.10204081632653061,-0.008123077768820219,-0.010386828617327815,0.0,27.87
-0.2653061224489796,0.14285714285714285,-0.003808624920509539,-0.0024309598891618187,0.0,36.17
-0.2653061224489796,0.1836734693877551,0.007708840574150512,0.008176865081726176,0.0,6.07
-0.2653061224489796,0.22448979591836735,0.022543017957697954,0.02143664629533613,0.0,4.91
-0.2653061224489796,0.2653061224489796,0.037530461756943884,0.037348383751668116,0.0,0.49
-0.2653061224489796,0.30612244897959184,0.05449767305212967,0.05591207745072207,0.0,2.6
-0.2653061224489796,0.3469387755102041,0.0704052050760315,0.07712772739249799,0.01,9.55
-0.2653061224489796,0.3877551020408163,0.09396212905836089,0.10099533357699599,0.01,7.49
-0.2653061224489796,0.42857142857142855,0.12168680526667708,0.12751489600421587,0.01,4.79
-0.2653061224489796,0.46938775510204084,0.14855336182326886,0.15668641467415786,0.01,5.47
-0.2653061224489796,0.5102040816326531,0.17573209175961377,0.18850988958682183,0.01,7.27
-0.2653061224489796,0.5510204081632653,0.2135453366950549,0.22298532074220775,0.01,4.42
-0.2653061224489796,0.5918367346938775,0.24575692090468854,0.2601127081403157,0.01,5.84
-0.2653061224489796,0.6326530612244898,0.2807175353513231,0.29989205178114575,0.02,6.83
-0.2653061224489796,0.673469387755102,0.32111306862674704,0.3423233516646976,0.02,6.61
-0.2653061224489796,0.7142857142857143,0.36526189006112986,0.3874066077909714,0.02,6.06
-0.2653061224489796,0.7551020408163265,0.4090827419889719,0.4351418201599675,0.03,6.37
-0.2653061224489796,0.7959183673469388,0.4614165644332795,0.4855289887716855,0.02,5.23
-0.2653061224489796,0.8367346938775511,0.5093107414836617,0.5385681136261254,0.03,5.74
-0.2653061224489796,0.8775510204081632,0.5632500470220843,0.5942591947232869,0.03,5.51
-0.2653061224489796,0.9183673469387755,0.6196498985237077,0.6526022320631711,0.03,5.32
-0.2653061224489796,0.9591836734693877,0.6671253798123071,0.713597225645777,0.05,6.97
-0.22448979591836735,-0.9591836734693877,0.5732244752447853,0.6083009630341105,0.04,6.12
-0.22448979591836735,-0.9183673469387755,0.5242298939787998,0.5566898146180591,0.03,6.19
-0.22448979591836735,-0.8775510204081632,0.4796144352780479,0.507322629176619,0.03,5.78
-0.22448979591836735,-0.8367346938775511,0.4358221831222937,0.4601994067097895,0.02,5.59
-0.22448979591836735,-0.7959183673469388,0.3877051295967304,0.4153201472175711,0.03,7.12
-0.22448979591836735,-0.7551020408163265,0.352742328556671,0.37268485069996354,0.02,5.65
-0.22448979591836735,-0.7142857142857143,0.31637539432899664,0.3322935171569669,0.02,5.03
-0.22448979591836735,-0.673469387755102,0.2809559792652898,0.2941461465885814,0.01,4.69
-0.22448979591836735,-0.6326530612244898,0.24452189456476375,0.2582427389948066,0.01,5.61
-0.22448979591836735,-0.5918367346938775,0.21720949695213854,0.22458329437564278,0.01,3.39
-0.22448979591836735,-0.5510204081632653,0.18092773771117063,0.1931678127310899,0.01,6.77
-0.22448979591836735,-0.5102040816326531,0.15228292708941085,0.16399629406114793,0.01,7.69
-0.22448979591836735,-0.46938775510204084,0.12873286458268546,0.137068738365817,0.01,6.48
-0.22448979591836735,-0.42857142857142855,0.10722963219322809,0.11238514564509686,0.01,4.81
-0.22448979591836735,-0.3877551020408163,0.0833024284030912,0.08994551589898768,0.01,7.97
-0.22448979591836735,-0.3469387755102041,0.06709951500977025,0.0697498491274894,0.0,3.95
-0.22448979591836735,-0.30612244897959184,0.048961853703743105,0.05179814533060204,0.0,5.79
-0.22448979591836735,-0.2653061224489796,0.030256354841314382,0.03609040450832562,0.01,19.28
-0.22448979591836735,-0.22448979591836735,0.02064413921114688,0.02262662666066011,0.0,9.6
-0.22448979591836735,-0.1836734693877551,0.0172287893312118,0.01140681178760552,0.01,33.79
-0.22448979591836735,-0.14285714285714285,-0.0006357964052667646,0.002430959889161836,0.0,482.35
-0.22448979591836735,-0.10204081632653061,-0.006792751217193564,-0.004300929034670923,0.0,36.68
-0.22448979591836735,-0.061224489795918366,-0.008090280104927298,-0.008788854983892761,0.0,8.63
-0.22448979591836735,-0.02040816326530612,-0.012135148882548763,-0.011032817958503686,0.0,9.08
-0.22448979591836735,0.02040816326530612,-0.010000437412319648,-0.011032817958503686,0.0,10.32
-0.22448979591836735,0.061224489795918366,-0.01000540194608153,-0.008788854983892761,0.0,12.16
-0.22448979591836735,0.10204081632653061,-0.004258100361538808,-0.004300929034670923,0.0,1.01
-0.22448979591836735,0.14285714285714285,0.00400659016773235,0.002430959889161836,0.0,39.33
-0.22448979591836735,0.1836734693877551,0.008363132276117161,0.01140681178760552,0.0,36.39
-0.22448979591836735,0.22448979591836735,0.022990907938211125,0.02262662666066011,0.0,1.58
-0.22448979591836735,0.2653061224489796,0.03376384667880081,0.03609040450832562,0.0,6.89
-0.22448979591836735,0.30612244897959184,0.050065437781991275,0.05179814533060204,0.0,3.46
-0.22448979591836735,0.3469387755102041,0.06441628077169867,0.0697498491274894,0.01,8.28
-0.22448979591836735,0.3877551020408163,0.08685091505861109,0.08994551589898768,0.0,3.56
-0.22448979591836735,0.42857142857142855,0.10722655079290735,0.11238514564509686,0.01,4.81
-0.22448979591836735,0.46938775510204084,0.12959678940615507,0.137068738365817,0.01,5.77
-0.22448979591836735,0.5102040816326531,0.15407324502640965,0.16399629406114793,0.01,6.44
-0.22448979591836735,0.5510204081632653,0.18328287979344413,0.1931678127310899,0.01,5.39
-0.22448979591836735,0.5918367346938775,0.21281852763631015,0.22458329437564278,0.01,5.53
-0.22448979591836735,0.6326530612244898,0.24695211353047503,0.2582427389948066,0.01,4.57
-0.22448979591836735,0.673469387755102,0.28069366463423634,0.2941461465885814,0.01,4.79
-0.22448979591836735,0.7142857142857143,0.3161613654304749,0.3322935171569669,0.02,5.1
-0.22448979591836735,0.7551020408163265,0.35322487546606907,0.37268485069996354,0.02,5.51
-0.22448979591836735,0.7959183673469388,0.38958796024169307,0.4153201472175711,0.03,6.6
-0.22448979591836735,0.8367346938775511,0.43699301344383673,0.4601994067097895,0.02,5.31
-0.22448979591836735,0.8775510204081632,0.48102224884971434,0.507322629176619,0.03,5.47
-0.22448979591836735,0.9183673469387755,0.5264372333027783,0.5566898146180591,0.03,5.75
-0.22448979591836735,0.9591836734693877,0.5711481235393328,0.6083009630341105,0.04,6.5
-0.1836734693877551,-0.9591836734693877,0.4727301042747721,0.5007607374478327,0.03,5.93
-0.1836734693877551,-0.9183673469387755,0.43498093313733427,0.4585334341983362,0.02,5.41
-0.1836734693877551,-0.8775510204081632,0.39730097603788683,0.4181421006553396,0.02,5.25
-0.1836734693877551,-0.8367346938775511,0.3587303788783856,0.3795867368188427,0.02,5.81
-0.1836734693877551,-0.7959183673469388,0.3227838260568737,0.34286734268884567,0.02,6.22
-0.1836734693877551,-0.7551020408163265,0.2902282882248345,0.30798391826534877,0.02,6.12
-0.1836734693877551,-0.7142857142857143,0.2586588234341994,0.2749364635483516,0.02,6.29
-0.1836734693877551,-0.673469387755102,0.23156962991948796,0.24372497853785405,0.01,5.25
-0.1836734693877551,-0.6326530612244898,0.20448301125271245,0.21434946323385665,0.01,4.83
-0.1836734693877551,-0.5918367346938775,0.17577259050502786,0.18680991763635899,0.01,6.28
-0.1836734693877551,-0.5510204081632653,0.15638196606073992,0.16110634174536118,0.0,3.02
-0.1836734693877551,-0.5102040816326531,0.12919458377376505,0.13723873556086333,0.01,6.23
-0.1836734693877551,-0.46938775510204084,0.11284232610929748,0.11520709908286517,0.0,2.1
-0.1836734693877551,-0.42857142857142855,0.08838761926048119,0.09501143231136686,0.01,7.49
-0.1836734693877551,-0.3877551020408163,0.07299765525412041,0.07665173524636845,0.0,5.01
-0.1836734693877551,-0.3469387755102041,0.05783765042505209,0.06012800788786984,0.0,3.96
-0.1836734693877551,-0.30612244897959184,0.04152413876424193,0.045440250235871095,0.0,9.43
-0.1836734693877551,-0.2653061224489796,0.02874687144591666,0.03258846229037221,0.0,13.36
-0.1836734693877551,-0.22448979591836735,0.021508885885255395,0.021572644051373147,0.0,0.3
-0.1836734693877551,-0.1836734693877551,0.00952575030049058,0.012392795518873945,0.0,30.1
-0.1836734693877551,-0.14285714285714285,0.006931603328621633,0.005048916692874561,0.0,27.16
-0.1836734693877551,-0.10204081632653061,0.0033403955088374218,-0.0004589924266249609,0.0,113.74
-0.1836734693877551,-0.061224489795918366,-0.003936521191769793,-0.004130931839624645,0.0,4.94
-0.1836734693877551,-0.02040816326530612,-0.0015087905780814999,-0.005966901546124489,0.0,295.48
-0.1836734693877551,0.02040816326530612,-0.008236152709649894,-0.005966901546124489,0.0,27.55
-0.1836734693877551,0.061224489795918366,-0.0054132207388335515,-0.004130931839624645,0.0,23.69
-0.1836734693877551,0.10204081632653061,0.0017130509209995295,-0.0004589924266249609,0.0,126.79
-0.1836734693877551,0.14285714285714285,0.0027538525011047543,0.005048916692874561,0.0,83.34
-0.1836734693877551,0.1836734693877551,0.01410552645243788,0.012392795518873945,0.0,12.14
-0.1836734693877551,0.22448979591836735,0.02033449488643133,0.021572644051373147,0.0,6.09
-0.1836734693877551,0.2653061224489796,0.0241297525568717,0.03258846229037221,0.01,35.06
-0.1836734693877551,0.30612244897959184,0.04380498285558758,0.045440250235871095,0.0,3.73
-0.1836734693877551,0.3469387755102041,0.05717812465007599,0.06012800788786984,0.0,5.16
-0.1836734693877551,0.3877551020408163,0.0790571447470473,0.07665173524636845,0.0,3.04
-0.1836734693877551,0.42857142857142855,0.08981844258334036,0.09501143231136686,0.01,5.78
-0.1836734693877551,0.46938775510204084,0.10692151826177614,0.11520709908286517,0.01,7.75
-0.1836734693877551,0.5102040816326531,0.13113438314949688,0.13723873556086333,0.01,4.66
-0.1836734693877551,0.5510204081632653,0.15153082317046163,0.16110634174536118,0.01,6.32
-0.1836734693877551,0.5918367346938775,0.17604293870015503,0.18680991763635899,0.01,6.12
-0.1836734693877551,0.6326530612244898,0.19918898810963326,0.21434946323385665,0.02,7.61
-0.1836734693877551,0.673469387755102,0.23063399736508625,0.24372497853785405,0.01,5.68
-0.1836734693877551,0.7142857142857143,0.25523627612255784,0.2749364635483516,0.02,7.72
-0.1836734693877551,0.7551020408163265,0.2911300022925082,0.30798391826534877,0.02,5.79
-0.1836734693877551,0.7959183673469388,0.3221852534837133,0.34286734268884567,0.02,6.42
-0.1836734693877551,0.8367346938775511,0.3565918421707779,0.3795867368188427,0.02,6.45
-0.1836734693877551,0.8775510204081632,0.3947804680175367,0.4181421006553396,0.02,5.92
-0.1836734693877551,0.9183673469387755,0.43531373549349944,0.4585334341983362,0.02,5.33
-0.1836734693877551,0.9591836734693877,0.4730025553245434,0.5007607374478327,0.03,5.87
-0.14285714285714285,-0.9591836734693877,0.36843938232083706,0.39138454215505514,0.02,6.23
-0.14285714285714285,-0.9183673469387755,0.3393519644366734,0.35854108407211294,0.02,5.65
-0.14285714285714285,-0.8775510204081632,0.30966622880343997,0.3271256024275597,0.02,5.64
-0.14285714285714285,-0.8367346938775511,0.28447849241530754,0.29713809722139595,0.01,4.45
-0.14285714285714285,-0.7959183673469388,0.2571834199176067,0.2685785684536207,0.01,4.43
-0.14285714285714285,-0.7551020408163265,0.22746708064853513,0.241447016124234,0.01,6.15
-0.14285714285714285,-0.7142857142857143,0.2024356511403004,0.21574344023323638,0.01,6.57
-0.14285714285714285,-0.673469387755102,0.17851904453567907,0.19146784078062717,0.01,7.25
-0.14285714285714285,-0.6326530612244898,0.1601731770882722,0.16862021776640687,0.01,5.27
-0.14285714285714285,-0.5918367346938775,0.13640524353898056,0.14720057119057545,0.01,7.91
-0.14285714285714285,-0.5510204081632653,0.11850277722661162,0.1272089010531326,0.01,7.35
-0.14285714285714285,-0.5102040816326531,0.10139865392939132,0.10864520735407876,0.01,7.15
-0.14285714285714285,-0.46938775510204084,0.08670329934765661,0.09150949009341348,0.0,5.54
-0.14285714285714285,-0.42857142857142855,0.07180834023749474,0.07580174927113704,0.0,5.56
-0.14285714285714285,-0.3877551020408163,0.057636946703084425,0.061521984887249366,0.0,6.74
-0.14285714285714285,-0.3469387755102041,0.04347525027891655,0.04867019694175049,0.01,11.95
-0.14285714285714285,-0.30612244897959184,0.039678679679731405,0.037246385434640344,0.0,6.13
-0.14285714285714285,-0.2653061224489796,0.025895305578756227,0.027250550365918964,0.0,5.23
-0.14285714285714285,-0.22448979591836735,0.015889370417964253,0.018682691735586364,0.0,17.58
-0.14285714285714285,-0.1836734693877551,0.012458289644322528,0.01154280954364253,0.0,7.35
-0.14285714285714285,-0.14285714285714285,0.006420784360327367,0.005830903790087464,0.0,9.19
-0.14285714285714285,-0.10204081632653061,0.00022820114897480914,0.0015469744749211642,0.0,577.9
-0.14285714285714285,-0.061224489795918366,-0.0030316795628913254,-0.0013089784018563715,0.0,56.82
-0.14285714285714285,-0.02040816326530612,-0.002967691209269207,-0.0027369548402451354,0.0,7.77
-0.14285714285714285,0.02040816326530612,-0.004166866231733946,-0.0027369548402451354,0.0,34.32
-0.14285714285714285,0.061224489795918366,0.0018319971541374135,-0.0013089784018563715,0.0,171.45
-0.14285714285714285,0.10204081632653061,0.0012873487855305215,0.0015469744749211642,0.0,20.17
-0.14285714285714285,0.14285714285714285,0.004486805067415823,0.005830903790087464,0.0,29.96
-0.14285714285714285,0.1836734693877551,0.012680266245164735,0.01154280954364253,0.0,8.97
-0.14285714285714285,0.22448979591836735,0.016739354887074592,0.018682691735586364,0.0,11.61
-0.14285714285714285,0.2653061224489796,0.029194449349475467,0.027250550365918964,0.0,6.66
-0.14285714285714285,0.30612244897959184,0.03528921753378775,0.037246385434640344,0.0,5.55
-0.14285714285714285,0.3469387755102041,0.04506369994259782,0.04867019694175049,0.0,8.0
-0.14285714285714285,0.3877551020408163,0.058337694488360445,0.061521984887249366,0.0,5.46
-0.14285714285714285,0.42857142857142855,0.06689846240553336,0.07580174927113704,0.01,13.31
-0.14285714285714285,0.46938775510204084,0.08484132326506426,0.09150949009341348,0.01,7.86
-0.14285714285714285,0.5102040816326531,0.10455306332044603,0.10864520735407876,0.0,3.91
-0.14285714285714285,0.5510204081632653,0.11694627961923434,0.1272089010531326,0.01,8.78
-0.14285714285714285,0.5918367346938775,0.14227029815101322,0.14720057119057545,0.0,3.47
-0.14285714285714285,0.6326530612244898,0.1596962879940385,0.16862021776640687,0.01,5.59
-0.14285714285714285,0.673469387755102,0.18274157282820366,0.19146784078062717,0.01,4.78
-0.14285714285714285,0.7142857142857143,0.20935526191116277,0.21574344023323638,0.01,3.05
-0.14285714285714285,0.7551020408163265,0.2324980204550961,0.241447016124234,0.01,3.85
-0.14285714285714285,0.7959183673469388,0.2550334243939866,0.2685785684536207,0.01,5.31
-0.14285714285714285,0.8367346938775511,0.2842996922415639,0.29713809722139595,0.01,4.52
-0.14285714285714285,0.8775510204081632,0.30949552792507906,0.3271256024275597,0.02,5.7
-0.14285714285714285,0.9183673469387755,0.3393054773568816,0.35854108407211294,0.02,5.67
-0.14285714285714285,0.9591836734693877,0.3716638029417777,0.39138454215505514,0.02,5.31
-0.10204081632653061,-0.9591836734693877,0.266192079980083,0.2805803704238882,0.01,5.41
-0.10204081632653061,-0.9183673469387755,0.2414874617725553,0.25712075750750146,0.02,6.47
-0.10204081632653061,-0.8775510204081632,0.22370664217693573,0.23468112776139216,0.01,4.91
-0.10204081632653061,-0.8367346938775511,0.19848248724461875,0.21326148118556054,0.01,7.45
-0.10204081632653061,-0.7959183673469388,0.18373760164694936,0.19286181778000666,0.01,4.97
-0.10204081632653061,-0.7551020408163265,0.16509462211158332,0.17348213754473055,0.01,5.08
-0.10204081632653061,-0.7142857142857143,0.1449877730993724,0.15512244047973214,0.01,6.99
-0.10204081632653061,-0.673469387755102,0.1288694969655972,0.13778272658501145,0.01,6.92
-0.10204081632653061,-0.6326530612244898,0.11537517583988902,0.1214629958605684,0.01,5.28
-0.10204081632653061,-0.5918367346938775,0.10009097034785319,0.10616324830640293,0.01,6.07
-0.10204081632653061,-0.5510204081632653,0.0903716489231162,0.09188348392251525,0.0,1.67
-0.10204081632653061,-0.5102040816326531,0.07657377672032215,0.0786237027089054,0.0,2.68
-0.10204081632653061,-0.46938775510204084,0.06416277925153892,0.06638390466557306,0.0,3.46
-0.10204081632653061,-0.42857142857142855,0.052773342487396416,0.05516408979251844,0.0,4.53
-0.10204081632653061,-0.3877551020408163,0.044055340934544183,0.04496425808974149,0.0,2.06
-0.10204081632653061,-0.3469387755102041,0.03086568954948779,0.03578440955724231,0.0,15.94
-0.10204081632653061,-0.30612244897959184,0.024662541168555117,0.027624544195020796,0.0,12.01
-0.10204081632653061,-0.2653061224489796,0.0183142270246087,0.020484662003076956,0.0,11.85
-0.10204081632653061,-0.22448979591836735,0.012588203883706217,0.014364762981410808,0.0,14.11
-0.10204081632653061,-0.1836734693877551,0.008865081438346249,0.009264847130022359,0.0,4.51
-0.10204081632653061,-0.14285714285714285,0.003786407237052032,0.005184914448911595,0.0,36.93
-0.10204081632653061,-0.10204081632653061,0.00475036892861065,0.0021249649380785224,0.0,55.27
-0.10204081632653061,-0.061224489795918366,0.0012674359961059331,8.499859752314098e-5,0.0,93.29
-0.10204081632653061,-0.02040816326530612,-0.0027397015003009814,-0.0009349845727545504,0.0,65.87
-0.10204081632653061,0.02040816326530612,-0.00243063909411463,-0.0009349845727545504,0.0,61.53
-0.10204081632653061,0.061224489795918366,-0.0033931515005862895,8.499859752314098e-5,0.0,102.51
-0.10204081632653061,0.10204081632653061,0.0008558614223546431,0.0021249649380785224,0.0,148.28
-0.10204081632653061,0.14285714285714285,0.005244337141461198,0.005184914448911595,0.0,1.13
-0.10204081632653061,0.1836734693877551,0.009301570478741075,0.009264847130022359,0.0,0.39
-0.10204081632653061,0.22448979591836735,0.011735092304383911,0.014364762981410808,0.0,22.41
-0.10204081632653061,0.2653061224489796,0.016520689440394556,0.020484662003076956,0.0,23.99
-0.10204081632653061,0.30612244897959184,0.028769060455800504,0.027624544195020796,0.0,3.98
-0.10204081632653061,0.3469387755102041,0.03765746043343644,0.03578440955724231,0.0,4.97
-0.10204081632653061,0.3877551020408163,0.04312602057469782,0.04496425808974149,0.0,4.26
-0.10204081632653061,0.42857142857142855,0.04952664936994626,0.05516408979251844,0.01,11.38
-0.10204081632653061,0.46938775510204084,0.05911466781266348,0.06638390466557306,0.01,12.3
-0.10204081632653061,0.5102040816326531,0.0779567256170856,0.0786237027089054,0.0,0.86
-0.10204081632653061,0.5510204081632653,0.08601615749804595,0.09188348392251525,0.01,6.82
-0.10204081632653061,0.5918367346938775,0.09888810151774355,0.10616324830640293,0.01,7.36
-0.10204081632653061,0.6326530612244898,0.11476182831830842,0.1214629958605684,0.01,5.84
-0.10204081632653061,0.673469387755102,0.12831421020996472,0.13778272658501145,0.01,7.38
-0.10204081632653061,0.7142857142857143,0.14568938774996362,0.15512244047973214,0.01,6.47
-0.10204081632653061,0.7551020408163265,0.16631412909880752,0.17348213754473055,0.01,4.31
-0.10204081632653061,0.7959183673469388,0.18410562396891877,0.19286181778000666,0.01,4.76
-0.10204081632653061,0.8367346938775511,0.20217372976425,0.21326148118556054,0.01,5.48
-0.10204081632653061,0.8775510204081632,0.22088623187706174,0.23468112776139216,0.01,6.25
-0.10204081632653061,0.9183673469387755,0.24416707749259267,0.25712075750750146,0.01,5.31
-0.10204081632653061,0.9591836734693877,0.2655210416717089,0.2805803704238882,0.02,5.67
-0.061224489795918366,-0.9591836734693877,0.16046992509191776,0.16875621552244374,0.01,5.16
-0.061224489795918366,-0.9183673469387755,0.14771591877655227,0.15468044777261186,0.01,4.71
-0.061224489795918366,-0.8775510204081632,0.1335548380990085,0.1412166699249462,0.01,5.74
-0.061224489795918366,-0.8367346938775511,0.12216623876386705,0.1283648819794473,0.01,5.07
-0.061224489795918366,-0.7959183673469388,0.11305473086200213,0.11612508393611518,0.0,2.72
-0.061224489795918366,-0.7551020408163265,0.09681252345366018,0.10449727579494943,0.01,7.94
-0.061224489795918366,-0.7142857142857143,0.0872227233215314,0.09348145755595043,0.01,7.18
-0.061224489795918366,-0.673469387755102,0.0775507252044304,0.08307762921911807,0.01,7.13
-0.061224489795918366,-0.6326530612244898,0.06877036529948978,0.07328579078445212,0.0,6.57
-0.061224489795918366,-0.5918367346938775,0.062032595378851085,0.06410594225195296,0.0,3.34
-0.061224489795918366,-0.5510204081632653,0.0564786650156888,0.05553808362162028,0.0,1.67
-0.061224489795918366,-0.5102040816326531,0.04877918816959541,0.04758221489345429,0.0,2.45
-0.061224489795918366,-0.46938775510204084,0.039976085345949375,0.04023833606745485,0.0,0.66
-0.061224489795918366,-0.42857142857142855,0.03366135856533922,0.03350644714362213,0.0,0.46
-0.061224489795918366,-0.3877551020408163,0.023703386443267582,0.027386548121956,0.0,15.54
-0.061224489795918366,-0.3469387755102041,0.022527539521739765,0.02187863900245645,0.0,2.88
-0.061224489795918366,-0.30612244897959184,0.019501605373589727,0.01698271978512356,0.0,12.92
-0.061224489795918366,-0.2653061224489796,0.016352526581499625,0.012698790469957252,0.0,22.34
-0.061224489795918366,-0.22448979591836735,0.009251011862984737,0.009026851056957559,0.0,2.42
-0.061224489795918366,-0.1836734693877551,0.008449296490896893,0.005966901546124491,0.0,29.38
-0.061224489795918366,-0.14285714285714285,-0.00270981796624531,0.0035189419374580325,0.01,229.86
-0.061224489795918366,-0.10204081632653061,0.004304539874451094,0.0016829722309581894,0.0,60.9
-0.061224489795918366,-0.061224489795918366,-0.0022005719742346705,0.0004589924266249607,0.0,120.86
-0.061224489795918366,-0.02040816326530612,-0.0008985398752543724,-0.00015299747554165354,0.0,82.97
-0.061224489795918366,0.02040816326530612,-0.0012046158320310342,-0.00015299747554165354,0.0,87.3
-0.061224489795918366,0.061224489795918366,-0.0004066897736639187,0.0004589924266249607,0.0,212.86
-0.061224489795918366,0.10204081632653061,0.0017483542310164906,0.0016829722309581894,0.0,3.74
-0.061224489795918366,0.14285714285714285,0.005856586729961933,0.0035189419374580325,0.0,39.91
-0.061224489795918366,0.1836734693877551,0.004646461881732504,0.005966901546124491,0.0,28.42
-0.061224489795918366,0.22448979591836735,0.00637093468104942,0.009026851056957559,0.0,41.69
-0.061224489795918366,0.2653061224489796,0.00783382992247337,0.012698790469957252,0.0,62.1
-0.061224489795918366,0.30612244897959184,0.014754433166878722,0.01698271978512356,0.0,15.1
-0.061224489795918366,0.3469387755102041,0.018776148031747635,0.02187863900245645,0.0,16.52
-0.061224489795918366,0.3877551020408163,0.025531340981476337,0.027386548121956,0.0,7.27
-0.061224489795918366,0.42857142857142855,0.033427487656719046,0.03350644714362213,0.0,0.24
-0.061224489795918366,0.46938775510204084,0.03853104372981454,0.04023833606745485,0.0,4.43
-0.061224489795918366,0.5102040816326531,0.045867269839640915,0.04758221489345429,0.0,3.74
-0.061224489795918366,0.5510204081632653,0.0522657041697694,0.05553808362162028,0.0,6.26
-0.061224489795918366,0.5918367346938775,0.054645323396710486,0.06410594225195296,0.01,17.31
-0.061224489795918366,0.6326530612244898,0.06783027724731654,0.07328579078445212,0.01,8.04
-0.061224489795918366,0.673469387755102,0.08302285985569735,0.08307762921911807,0.0,0.07
-0.061224489795918366,0.7142857142857143,0.08598515282695689,0.09348145755595043,0.01,8.72
-0.061224489795918366,0.7551020408163265,0.10007313653353248,0.10449727579494943,0.0,4.42
-0.061224489795918366,0.7959183673469388,0.10992912040481165,0.11612508393611518,0.01,5.64
-0.061224489795918366,0.8367346938775511,0.1223395502692762,0.1283648819794473,0.01,4.93
-0.061224489795918366,0.8775510204081632,0.13274308292770645,0.1412166699249462,0.01,6.38
-0.061224489795918366,0.9183673469387755,0.14549388574040276,0.15468044777261186,0.01,6.31
-0.061224489795918366,0.9591836734693877,0.15809921094309368,0.16875621552244374,0.01,6.74
-0.02040816326530612,-0.9591836734693877,0.053239271929578724,0.05632007071883292,0.0,5.79
-0.02040816326530612,-0.9183673469387755,0.05129966409699292,0.051628148135556155,0.0,0.64
-0.02040816326530612,-0.8775510204081632,0.04269671788752742,0.047140222186334346,0.0,10.41
-0.02040816326530612,-0.8367346938775511,0.040458441525944376,0.04285629287116794,0.0,5.93
-0.02040816326530612,-0.7959183673469388,0.03564380060901992,0.03877636019005683,0.0,8.79
-0.02040816326530612,-0.7551020408163265,0.0315208856464078,0.03490042414300162,0.0,10.72
-0.02040816326530612,-0.7142857142857143,0.031028495466763777,0.031228484730002087,0.0,0.64
-0.02040816326530612,-0.673469387755102,0.027653842530709717,0.027760541951058,0.0,0.39
-0.02040816326530612,-0.6326530612244898,0.024974102870813985,0.02449659580616908,0.0,1.91
-0.02040816326530612,-0.5918367346938775,0.015059943024127932,0.021436646295336235,0.01,42.34
-0.02040816326530612,-0.5510204081632653,0.0168170590360969,0.01858069341855872,0.0,10.49
-0.02040816326530612,-0.5102040816326531,0.014569197984615579,0.015928737175836576,0.0,9.33
-0.02040816326530612,-0.46938775510204084,0.01634895858368052,0.013480777567170168,0.0,17.54
-0.02040816326530612,-0.42857142857142855,0.009964662392427843,0.011236814592559225,0.0,12.77
