x position,y position,Simulation Output (V),Analytical Output (V),Absolute error (%),Relative error (%)
0.02040816326530612,-0.5918367346938775,6.395559805168302e9,9.942904145319786e9,3.54734434015e9,55.47
0.02040816326530612,-0.5510204081632653,6.836298122904659e9,1.0445187888997269e10,3.60888976609e9,52.79
0.02040816326530612,-0.5102040816326531,7.216930711680542e9,1.0878352921925869e10,3.66142221025e9,50.73
0.02040816326530612,-0.46938775510204084,7.48601996620752e9,1.1247519143143684e10,3.76149917694e9,50.25
0.02040816326530612,-0.42857142857142855,7.748019034955317e9,1.1557806450071398e10,3.80978741512e9,49.17
0.02040816326530612,-0.3877551020408163,8.133336052793881e9,1.1814334737662947e10,3.68099868487e9,45.26
0.02040816326530612,-0.3469387755102041,8.3154084266989155e9,1.2022223896958595e10,3.70681547026e9,44.58
0.02040816326530612,-0.30612244897959184,8.452239733871893e9,1.218659381248501e10,3.73435407861e9,44.18
0.02040816326530612,-0.2653061224489796,8.581897939888542e9,1.2312564357267557e10,3.73066641738e9,43.47
0.02040816326530612,-0.22448979591836735,8.59231468693845e9,1.2405255382438253e10,3.8129406955e9,44.38
0.02040816326530612,-0.1836734693877551,8.635842325841244e9,1.246978669311964e10,3.83394436728e9,44.4
0.02040816326530612,-0.14285714285714285,8.760420898112114e9,1.25112779835656e10,3.75085708545e9,42.82
0.02040816326530612,-0.10204081632653061,8.799576742889854e9,1.2534848620534218e10,3.73527187764e9,42.45
0.02040816326530612,-0.061224489795918366,8.782851447622143e9,1.254561660773537e10,3.76276516011e9,42.84
0.02040816326530612,-0.02040816326530612,8.839850413894897e9,1.254868794974676e10,3.70883753585e9,41.96
0.02040816326530612,0.02040816326530612,8.723345319454376e9,1.254868794974676e10,3.82534263029e9,43.85
0.02040816326530612,0.061224489795918366,8.742090345104727e9,1.254561660773537e10,3.80352626263e9,43.51
0.02040816326530612,0.10204081632653061,8.75561080487563e9,1.2534848620534218e10,3.77923781566e9,43.16
0.02040816326530612,0.14285714285714285,8.688964706987316e9,1.25112779835656e10,3.82231327658e9,43.99
0.02040816326530612,0.1836734693877551,8.7866740564024e9,1.246978669311964e10,3.68311263672e9,41.92
0.02040816326530612,0.22448979591836735,8.653588065247715e9,1.2405255382438253e10,3.75166731719e9,43.35
0.02040816326530612,0.2653061224489796,8.572135148137471e9,1.2312564357267557e10,3.74042920913e9,43.63
0.02040816326530612,0.30612244897959184,8.410022631970396e9,1.218659381248501e10,3.77657118051e9,44.91
0.02040816326530612,0.3469387755102041,8.285076719865125e9,1.2022223896958595e10,3.73714717709e9,45.11
0.02040816326530612,0.3877551020408163,8.179529151430524e9,1.1814334737662947e10,3.63480558623e9,44.44
0.02040816326530612,0.42857142857142855,7.792002192464452e9,1.1557806450071398e10,3.76580425761e9,48.33
0.02040816326530612,0.46938775510204084,7.476145883656878e9,1.1247519143143684e10,3.77137325949e9,50.45
0.02040816326530612,0.5102040816326531,7.196784106779826e9,1.0878352921925869e10,3.68156881515e9,51.16
0.02040816326530612,0.5510204081632653,6.861543142481423e9,1.0445187888997269e10,3.58364474652e9,52.23
0.02040816326530612,0.5918367346938775,6.452008989866971e9,9.942904145319786e9,3.49089515545e9,54.11
0.02040816326530612,0.6326530612244898,5.910416245903808e9,9.366381790758963e9,3.45596554486e9,58.47
0.02040816326530612,0.673469387755102,5.4716977892785225e9,8.71050092441584e9,3.23880313514e9,59.19
0.02040816326530612,0.7142857142857143,4.846628786210604e9,7.97014164484517e9,3.12351285863e9,64.45
0.02040816326530612,0.7551020408163265,4.263599103239766e9,7.14018405020293e9,2.87658494696e9,67.47
0.02040816326530612,0.7959183673469388,3.689459121367739e9,6.215508238348488e9,2.52604911698e9,68.47
0.02040816326530612,0.8367346938775511,3.020689460962186e9,5.190994306916896e9,2.17030484595e9,71.85
0.02040816326530612,0.8775510204081632,2.3236098653925633e9,4.061522353371036e9,1.73791248798e9,74.79
0.02040816326530612,0.9183673469387755,1.6561461373602917e9,2.8219724750398264e9,1.16582633768e9,70.39
0.02040816326530612,0.9591836734693877,9.777036555153673e8,1.4672247691467502e9,4.8952111363e8,50.07
0.061224489795918366,-0.9591836734693877,9.370973790434805e8,1.4069978683370829e9,4.6990048929e8,50.14
0.061224489795918366,-0.9183673469387755,1.595022808292353e9,2.764302506430556e9,1.16927969814e9,73.31
0.061224489795918366,-0.8775510204081632,2.2952683265126185e9,4.0064090367429724e9,1.71114071023e9,74.55
0.061224489795918366,-0.8367346938775511,2.8845729900821266e9,5.13843732118089e9,2.2538643311e9,78.14
0.061224489795918366,-0.7959183673469388,3.670820597507267e9,6.165507213199736e9,2.49468661569e9,67.96
0.061224489795918366,-0.7551020408163265,4.301023046448751e9,7.0927385555329275e9,2.79171550908e9,64.91
0.061224489795918366,-0.7142857142857143,4.85305149144932e9,7.925251177148182e9,3.0721996857e9,63.3
0.061224489795918366,-0.673469387755102,5.396833222492502e9,8.668164889106068e9,3.27133166661e9,60.62
0.061224489795918366,-0.6326530612244898,5.938936872548075e9,9.326599478830133e9,3.38766260628e9,57.04
0.061224489795918366,-0.5918367346938775,6.375057868704741e9,9.905674702030712e9,3.53061683333e9,55.38
0.061224489795918366,-0.5510204081632653,6.796569340494866e9,1.0410510271081793e10,3.61394093059e9,53.17
0.061224489795918366,-0.5102040816326531,7.24060939574145e9,1.0846225837894768e10,3.60561644215e9,49.8
0.061224489795918366,-0.46938775510204084,7.513165803310938e9,1.121794096799815e10,3.70477516469e9,49.31
0.061224489795918366,-0.42857142857142855,7.840122862866577e9,1.1530775100081642e10,3.69065223722e9,47.07
0.061224489795918366,-0.3877551020408163,8.063921947533795e9,1.178984748055747e10,3.72592553302e9,46.2
0.061224489795918366,-0.3469387755102041,8.267379071511653e9,1.200027705317851e10,3.73289798167e9,45.15
0.061224489795918366,-0.30612244897959184,8.38765605511574e9,1.2167182263314718e10,3.7795262082e9,45.06
0.061224489795918366,-0.2653061224489796,8.487502598929896e9,1.2295680689292492e10,3.80817809036e9,44.87
0.061224489795918366,-0.22448979591836735,8.648454101673344e9,1.2390888294256311e10,3.74243419258e9,43.27
0.061224489795918366,-0.1836734693877551,8.721825416001865e9,1.2457917758162516e10,3.73609234216e9,42.84
0.061224489795918366,-0.14285714285714285,8.743791223151083e9,1.2501874276739756e10,3.75808305359e9,42.98
0.061224489795918366,-0.10204081632653061,8.761695001317633e9,1.2527843119617146e10,3.7661481183e9,42.98
0.061224489795918366,-0.061224489795918366,8.816971281988817e9,1.254084392005976e10,3.72387263807e9,42.24
0.061224489795918366,-0.02040816326530612,8.820466560853382e9,1.2545616598426989e10,3.72515003757e9,42.23
0.061224489795918366,0.02040816326530612,8.798774941557997e9,1.2545616598426989e10,3.74684165687e9,42.58
0.061224489795918366,0.061224489795918366,8.945761552167503e9,1.254084392005976e10,3.59508236789e9,40.19
0.061224489795918366,0.10204081632653061,8.647870148910141e9,1.2527843119617146e10,3.87997297071e9,44.87
0.061224489795918366,0.14285714285714285,8.681096759458897e9,1.2501874276739756e10,3.82077751728e9,44.01
0.061224489795918366,0.1836734693877551,8.689894270035969e9,1.2457917758162516e10,3.76802348813e9,43.36
0.061224489795918366,0.22448979591836735,8.703177409633482e9,1.2390888294256311e10,3.68771088462e9,42.37
0.061224489795918366,0.2653061224489796,8.652787723736542e9,1.2295680689292492e10,3.64289296556e9,42.1
0.061224489795918366,0.30612244897959184,8.454717361270651e9,1.2167182263314718e10,3.71246490204e9,43.91
0.061224489795918366,0.3469387755102041,8.305445665308395e9,1.200027705317851e10,3.69483138787e9,44.49
0.061224489795918366,0.3877551020408163,8.063522173242874e9,1.178984748055747e10,3.72632530731e9,46.21
0.061224489795918366,0.42857142857142855,7.789164294657494e9,1.1530775100081642e10,3.74161080542e9,48.04
0.061224489795918366,0.46938775510204084,7.553029580233495e9,1.121794096799815e10,3.66491138776e9,48.52
0.061224489795918366,0.5102040816326531,7.137754966338557e9,1.0846225837894768e10,3.70847087156e9,51.96
0.061224489795918366,0.5510204081632653,6.814954041178919e9,1.0410510271081793e10,3.5955562299e9,52.76
0.061224489795918366,0.5918367346938775,6.403863556669652e9,9.905674702030712e9,3.50181114536e9,54.68
0.061224489795918366,0.6326530612244898,5.904152636273111e9,9.326599478830133e9,3.42244684256e9,57.97
0.061224489795918366,0.673469387755102,5.37092309041631e9,8.668164889106068e9,3.29724179869e9,61.39
0.061224489795918366,0.7142857142857143,4.83909732562242e9,7.925251177148182e9,3.08615385153e9,63.78
0.061224489795918366,0.7551020408163265,4.352469182307585e9,7.0927385555329275e9,2.74026937323e9,62.96
0.061224489795918366,0.7959183673469388,3.6542910188649077e9,6.165507213199736e9,2.51121619433e9,68.72
0.061224489795918366,0.8367346938775511,2.9859801711018057e9,5.13843732118089e9,2.15245715008e9,72.09
0.061224489795918366,0.8775510204081632,2.2673892849644494e9,4.0064090367429724e9,1.73901975178e9,76.7
0.061224489795918366,0.9183673469387755,1.6481400908400383e9,2.764302506430556e9,1.11616241559e9,67.72
0.061224489795918366,0.9591836734693877,9.391285990512419e8,1.4069978683370829e9,4.6786926929e8,49.82
0.10204081632653061,-0.9591836734693877,9.043575104105022e8,1.286218123344964e9,3.8186061293e8,42.22
0.10204081632653061,-0.9183673469387755,1.568892379542952e9,2.6486222205661564e9,1.07972984102e9,68.82
0.10204081632653061,-0.8775510204081632,2.2378005191651177e9,3.8958263215713086e9,1.65802580241e9,74.09
0.10204081632653061,-0.8367346938775511,2.9110331709720106e9,5.0329500146823845e9,2.12191684371e9,72.89
0.10204081632653061,-0.7959183673469388,3.551072331653966e9,6.065112824407181e9,2.51404049275e9,70.8
0.10204081632653061,-0.7551020408163265,4.159937237557729e9,6.997434194467111e9,2.83749695691e9,68.21
0.10204081632653061,-0.7142857142857143,4.808157115993734e9,7.835033465123223e9,3.02687634913e9,62.95
0.10204081632653061,-0.673469387755102,5.295654364074074e9,8.583029842442271e9,3.28737547837e9,62.08
0.10204081632653061,-0.6326530612244898,5.883979373239244e9,9.246542355965012e9,3.36256298273e9,57.15
0.10204081632653061,-0.5918367346938775,6.3572255002284155e9,9.830689799355207e9,3.47346429913e9,54.64
0.10204081632653061,-0.5510204081632653,6.722059546574584e9,1.0340590645521639e10,3.61853109895e9,53.83
0.10204081632653061,-0.5102040816326531,7.174747981717036e9,1.0781362922506554e10,3.60661494079e9,50.27
0.10204081632653061,-0.46938775510204084,7.579445729460436e9,1.1158124027396355e10,3.57867829794e9,47.22
0.10204081632653061,-0.42857142857142855,7.68937923150516e9,1.1475990439236567e10,3.78661120773e9,49.24
0.10204081632653061,-0.3877551020408163,8.04256181541082e9,1.1740077261443033e10,3.69751544603e9,45.97
0.10204081632653061,-0.3469387755102041,8.268755607771278e9,1.195549746443972e10,3.68674185667e9,44.59
0.10204081632653061,-0.30612244897959184,8.401439224753082e9,1.2127360575941954e10,3.72592135119e9,44.35
0.10204081632653061,-0.2653061224489796,8.575349817461357e9,1.2260770296461857e10,3.685420479e9,42.98
0.10204081632653061,-0.22448979591836735,8.554906295088678e9,1.2360819886180079e10,3.80591359109e9,44.49
0.10204081632653061,-0.1836734693877551,8.6610340711418e9,1.243258257609333e10,3.77154850495e9,43.55
0.10204081632653061,-0.14285714285714285,8.7185902211466e9,1.2481089897745602e10,3.7624996766e9,43.15
0.10204081632653061,-0.10204081632653061,8.764382828931889e9,1.2511277985272133e10,3.74689515634e9,42.75
0.10204081632653061,-0.061224489795918366,8.780192087714947e9,1.25278431123498e10,3.74765102463e9,42.68
0.10204081632653061,-0.02040816326530612,8.835608386004442e9,1.2534848617151087e10,3.69924023115e9,41.87
0.10204081632653061,0.02040816326530612,8.85667905803314e9,1.2534848617151087e10,3.67816955912e9,41.53
0.10204081632653061,0.061224489795918366,8.640881103896187e9,1.25278431123498e10,3.88696200845e9,44.98
0.10204081632653061,0.10204081632653061,8.831146418942469e9,1.2511277985272133e10,3.68013156633e9,41.67
0.10204081632653061,0.14285714285714285,8.799564021571423e9,1.2481089897745602e10,3.68152587617e9,41.84
0.10204081632653061,0.1836734693877551,8.663963168275524e9,1.243258257609333e10,3.76861940782e9,43.5
0.10204081632653061,0.22448979591836735,8.613220624741003e9,1.2360819886180079e10,3.74759926144e9,43.51
0.10204081632653061,0.2653061224489796,8.49785552317791e9,1.2260770296461857e10,3.76291477328e9,44.28
0.10204081632653061,0.30612244897959184,8.291322712197443e9,1.2127360575941954e10,3.83603786374e9,46.27
0.10204081632653061,0.3469387755102041,8.262439885421442e9,1.195549746443972e10,3.69305757902e9,44.7
0.10204081632653061,0.3877551020408163,7.897939290364265e9,1.1740077261443033e10,3.84213797108e9,48.65
0.10204081632653061,0.42857142857142855,7.810712789953939e9,1.1475990439236567e10,3.66527764928e9,46.93
0.10204081632653061,0.46938775510204084,7.483188146670082e9,1.1158124027396355e10,3.67493588073e9,49.11
0.10204081632653061,0.5102040816326531,7.155203322577654e9,1.0781362922506554e10,3.62615959993e9,50.68
0.10204081632653061,0.5510204081632653,6.713053978727242e9,1.0340590645521639e10,3.62753666679e9,54.04
0.10204081632653061,0.5918367346938775,6.368208413261171e9,9.830689799355207e9,3.46248138609e9,54.37
0.10204081632653061,0.6326530612244898,5.855786108578507e9,9.246542355965012e9,3.39075624739e9,57.9
0.10204081632653061,0.673469387755102,5.409217614857986e9,8.583029842442271e9,3.17381222758e9,58.67
0.10204081632653061,0.7142857142857143,4.785549097797888e9,7.835033465123223e9,3.04948436733e9,63.72
0.10204081632653061,0.7551020408163265,4.1669983764864244e9,6.997434194467111e9,2.83043581798e9,67.93
0.10204081632653061,0.7959183673469388,3.539311688924531e9,6.065112824407181e9,2.52580113548e9,71.36
0.10204081632653061,0.8367346938775511,2.9407447876319103e9,5.0329500146823845e9,2.09220522705e9,71.15
0.10204081632653061,0.8775510204081632,2.293040962887885e9,3.8958263215713086e9,1.60278535868e9,69.9
0.10204081632653061,0.9183673469387755,1.5514171645701156e9,2.6486222205661564e9,1.097205056e9,70.72
0.10204081632653061,0.9591836734693877,8.73079672157264e8,1.286218123344964e9,4.1313845119e8,47.32
0.14285714285714285,-0.9591836734693877,8.182715553581059e8,1.1042365646395812e9,2.8596500928e8,34.95
0.14285714285714285,-0.9183673469387755,1.4670809702188249e9,2.47425423963997e9,1.00717326942e9,68.65
0.14285714285714285,-0.8775510204081632,2.1901170844214277e9,3.729065843035854e9,1.53894875861e9,70.27
0.14285714285714285,-0.8367346938775511,2.8285020106874027e9,4.87379009256805e9,2.04528808188e9,72.31
0.14285714285714285,-0.7959183673469388,3.48638117355578e9,5.913545468573587e9,2.42716429502e9,69.62
0.14285714285714285,-0.7551020408163265,4.022064913311741e9,6.853450151796176e9,2.83138523848e9,70.4
0.14285714285714285,-0.7142857142857143,4.706795820171247e9,7.698621940702803e9,2.99182612053e9,63.56
0.14285714285714285,-0.673469387755102,5.273788288985019e9,8.45417814003178e9,3.18038985105e9,60.31
0.14285714285714285,-0.6326530612244898,5.689446195346153e9,9.125235408280687e9,3.43578921293e9,60.39
0.14285714285714285,-0.5918367346938775,6.249428008603445e9,9.716909545513624e9,3.46748153691e9,55.48
0.14285714285714285,-0.5510204081632653,6.621719466483788e9,1.023431519266507e10,3.61259572618e9,54.56
0.14285714285714285,-0.5102040816326531,7.014851590650386e9,1.0682565396656857e10,3.66771380601e9,52.28
0.14285714285714285,-0.46938775510204084,7.470122708878473e9,1.1066770967004524e10,3.59664825813e9,48.15
0.14285714285714285,-0.42857142857142855,7.657240075579958e9,1.1392039499454977e10,3.73479942388e9,48.77
0.14285714285714285,-0.3877551020408163,7.858257137872049e9,1.1663473851494957e10,3.80521671362e9,48.42
0.14285714285714285,-0.3469387755102041,8.159848246993742e9,1.1886169684455927e10,3.72632143746e9,45.67
0.14285714285714285,-0.30612244897959184,8.332745950216458e9,1.2065211355236292e10,3.73246540502e9,44.79
0.14285714285714285,-0.2653061224489796,8.391321283369949e9,1.2205664766762835e10,3.81434348339e9,45.46
0.14285714285714285,-0.22448979591836735,8.554576036958948e9,1.2312564359631449e10,3.75798832267e9,43.93
0.14285714285714285,-0.1836734693877551,8.669117977381369e9,1.2390888295217058e10,3.72177031784e9,42.93
0.14285714285714285,-0.14285714285714285,8.725167767206356e9,1.2445508868002117e10,3.7203411008e9,42.64
0.14285714285714285,-0.10204081632653061,8.861442512326725e9,1.248108989409294e10,3.61964738177e9,40.85
0.14285714285714285,-0.061224489795918366,8.775286060951305e9,1.250187427153758e10,3.72658821059e9,42.47
0.14285714285714285,-0.02040816326530612,8.683582640777922e9,1.2511277981512932e10,3.82769534074e9,44.08
0.14285714285714285,0.02040816326530612,8.792487486912365e9,1.2511277981512932e10,3.7187904946e9,42.3
0.14285714285714285,0.061224489795918366,8.820975152332113e9,1.250187427153758e10,3.68089911921e9,41.73
0.14285714285714285,0.10204081632653061,8.70140914630365e9,1.248108989409294e10,3.77968074779e9,43.44
0.14285714285714285,0.14285714285714285,8.700318236197498e9,1.2445508868002117e10,3.7451906318e9,43.05
0.14285714285714285,0.1836734693877551,8.640016804164867e9,1.2390888295217058e10,3.75087149105e9,43.41
0.14285714285714285,0.22448979591836735,8.627890055881235e9,1.2312564359631449e10,3.68467430375e9,42.71
0.14285714285714285,0.2653061224489796,8.531176196374768e9,1.2205664766762835e10,3.67448857039e9,43.07
0.14285714285714285,0.30612244897959184,8.317612921829895e9,1.2065211355236292e10,3.74759843341e9,45.06
0.14285714285714285,0.3469387755102041,8.185048520183565e9,1.1886169684455927e10,3.70112116427e9,45.22
0.14285714285714285,0.3877551020408163,7.905905582006645e9,1.1663473851494957e10,3.75756826949e9,47.53
0.14285714285714285,0.42857142857142855,7.642547460823923e9,1.1392039499454977e10,3.74949203863e9,49.06
0.14285714285714285,0.46938775510204084,7.3391212477680025e9,1.1066770967004524e10,3.72764971924e9,50.79
0.14285714285714285,0.5102040816326531,7.1384191592515335e9,1.0682565396656857e10,3.54414623741e9,49.65
0.14285714285714285,0.5510204081632653,6.631456288761277e9,1.023431519266507e10,3.6028589039e9,54.33
0.14285714285714285,0.5918367346938775,6.226693790806582e9,9.716909545513624e9,3.49021575471e9,56.05
0.14285714285714285,0.6326530612244898,5.817076801344933e9,9.125235408280687e9,3.30815860694e9,56.87
0.14285714285714285,0.673469387755102,5.326042475942227e9,8.45417814003178e9,3.12813566409e9,58.73
0.14285714285714285,0.7142857142857143,4.721752686965922e9,7.698621940702803e9,2.97686925374e9,63.05
0.14285714285714285,0.7551020408163265,4.071486133659963e9,6.853450151796176e9,2.78196401814e9,68.33
0.14285714285714285,0.7959183673469388,3.465930746656621e9,5.913545468573587e9,2.44761472192e9,70.62
0.14285714285714285,0.8367346938775511,2.7985914026859565e9,4.87379009256805e9,2.07519868988e9,74.15
0.14285714285714285,0.8775510204081632,2.170383852685938e9,3.729065843035854e9,1.55868199035e9,71.82
0.14285714285714285,0.9183673469387755,1.4681096141339746e9,2.47425423963997e9,1.00614462551e9,68.53
0.14285714285714285,0.9591836734693877,7.964701246281354e8,1.1042365646395812e9,3.0776644001e8,38.64
0.1836734693877551,-0.9591836734693877,6.938121035149448e8,8.600869225018083e8,1.6627481899e8,23.97
0.1836734693877551,-0.9183673469387755,1.3383218039864612e9,2.2401906612756395e9,9.0186885729e8,67.39
0.1836734693877551,-0.8775510204081632,2.028252048464341e9,3.505074383375012e9,1.47682233491e9,72.81
0.1836734693877551,-0.8367346938775511,2.6796470192641587e9,4.659854838218259e9,1.98020781895e9,73.9
0.1836734693877551,-0.7959183673469388,3.365866042995713e9,5.709648153277126e9,2.34378211028e9,69.63
0.1836734693877551,-0.7551020408163265,3.975038763047264e9,6.65956967436119e9,2.68453091131e9,67.53
0.1836734693877551,-0.7142857142857143,4.565567271500803e9,7.514733754581526e9,2.94916648308e9,64.6
0.1836734693877551,-0.673469387755102,5.146892168400053e9,8.280253471917589e9,3.13336130352e9,60.88
0.1836734693877551,-0.6326530612244898,5.588585698723134e9,8.961240245941753e9,3.37265454722e9,60.35
0.1836734693877551,-0.5918367346938775,6.165544216346119e9,9.562803309751076e9,3.3972590934e9,55.1
0.1836734693877551,-0.5510204081632653,6.545215067589708e9,1.009004897025426e10,3.54483390266e9,54.16
0.1836734693877551,-0.5102040816326531,6.946085029107702e9,1.054807955303214e10,3.60199452392e9,51.86
0.1836734693877551,-0.46938775510204084,7.311088553255585e9,1.0941991867083601e10,3.63090331383e9,49.66
0.1836734693877551,-0.42857142857142855,7.512456001675192e9,1.127687492190075e10,3.76441892023e9,50.11
0.1836734693877551,-0.3877551020408163,7.748112713545239e9,1.1557806451216625e10,3.80969373767e9,49.17
0.1836734693877551,-0.3469387755102041,7.984556207773819e9,1.1789847481563457e10,3.80529127379e9,47.66
0.1836734693877551,-0.30612244897959184,8.220875105049603e9,1.1978033608632315e10,3.75715850358e9,45.7
0.1836734693877551,-0.2653061224489796,8.3176763141751375e9,1.2127360576402925e10,3.80968426223e9,45.8
0.1836734693877551,-0.22448979591836735,8.47611784023958e9,1.22427597463637e10,3.76664190612e9,44.44
0.1836734693877551,-0.1836734693877551,8.508574418471178e9,1.2329055294355595e10,3.82048087588e9,44.9
0.1836734693877551,-0.14285714285714285,8.693279550187597e9,1.2390888293207582e10,3.69760874302e9,42.53
0.1836734693877551,-0.10204081632653061,8.669362297278915e9,1.2432582572268826e10,3.76322027499e9,43.41
0.1836734693877551,-0.061224489795918366,8.64294936429977e9,1.2457917754697952e10,3.8149683904e9,44.14
0.1836734693877551,-0.02040816326530612,8.752755666559107e9,1.2469786691588549e10,3.71703102503e9,42.47
0.1836734693877551,0.02040816326530612,8.717920171326115e9,1.2469786691588549e10,3.75186652026e9,43.04
0.1836734693877551,0.061224489795918366,8.672022395202398e9,1.2457917754697952e10,3.7858953595e9,43.66
0.1836734693877551,0.10204081632653061,8.65996350614066e9,1.2432582572268826e10,3.77261906613e9,43.56
0.1836734693877551,0.14285714285714285,8.591560093031197e9,1.2390888293207582e10,3.79932820018e9,44.22
0.1836734693877551,0.1836734693877551,8.555927433790018e9,1.2329055294355595e10,3.77312786057e9,44.1
0.1836734693877551,0.22448979591836735,8.489785502381666e9,1.22427597463637e10,3.75297424398e9,44.21
0.1836734693877551,0.2653061224489796,8.469743524443596e9,1.2127360576402925e10,3.65761705196e9,43.18
0.1836734693877551,0.30612244897959184,8.169869049804105e9,1.1978033608632315e10,3.80816455883e9,46.61
0.1836734693877551,0.3469387755102041,8.171662338661133e9,1.1789847481563457e10,3.6181851429e9,44.28
0.1836734693877551,0.3877551020408163,7.74753664433548e9,1.1557806451216625e10,3.81026980688e9,49.18
0.1836734693877551,0.42857142857142855,7.625155748254542e9,1.127687492190075e10,3.65171917365e9,47.89
0.1836734693877551,0.46938775510204084,7.318100736605438e9,1.0941991867083601e10,3.62389113048e9,49.52
0.1836734693877551,0.5102040816326531,7.043616769698117e9,1.054807955303214e10,3.50446278333e9,49.75
0.1836734693877551,0.5510204081632653,6.580511396066142e9,1.009004897025426e10,3.50953757419e9,53.33
0.1836734693877551,0.5918367346938775,6.10302888363793e9,9.562803309751076e9,3.45977442611e9,56.69
0.1836734693877551,0.6326530612244898,5.623170267496225e9,8.961240245941753e9,3.33806997845e9,59.36
0.1836734693877551,0.673469387755102,5.221861829175167e9,8.280253471917589e9,3.05839164274e9,58.57
0.1836734693877551,0.7142857142857143,4.5949595923506155e9,7.514733754581526e9,2.91977416223e9,63.54
0.1836734693877551,0.7551020408163265,3.9939635980970993e9,6.65956967436119e9,2.66560607626e9,66.74
0.1836734693877551,0.7959183673469388,3.358566767312051e9,5.709648153277126e9,2.35108138597e9,70.0
0.1836734693877551,0.8367346938775511,2.7270952483206472e9,4.659854838218259e9,1.9327595899e9,70.87
0.1836734693877551,0.8775510204081632,2.0692785214399095e9,3.505074383375012e9,1.43579586194e9,69.39
0.1836734693877551,0.9183673469387755,1.3431481633727899e9,2.2401906612756395e9,8.970424979e8,66.79
0.1836734693877551,0.9591836734693877,7.028618836721522e8,8.600869225018083e8,1.5722503883e8,22.37
0.22448979591836735,-0.9591836734693877,5.646811898630289e8,5.524939534187058e8,1.218723644e7,2.16
0.22448979591836735,-0.9183673469387755,1.153268994605865e9,1.945102491093139e9,7.9183349649e8,68.66
0.22448979591836735,-0.8775510204081632,1.8910058032569518e9,3.2224646125856156e9,1.33145880933e9,70.41
0.22448979591836735,-0.8367346938775511,2.5383915113616147e9,4.389693411504186e9,1.85130190014e9,72.93
0.22448979591836735,-0.7959183673469388,3.2339945992148128e9,5.451900663524965e9,2.21790606431e9,68.58
0.22448979591836735,-0.7551020408163265,3.774053095660567e9,6.414196496074746e9,2.64014340041e9,69.96
0.22448979591836735,-0.7142857142857143,4.383512149843947e9,7.281688955102538e9,2.89817680526e9,66.12
0.22448979591836735,-0.673469387755102,5.017854134189623e9,8.059483430216391e9,3.04162929603e9,60.62
0.22448979591836735,-0.6326530612244898,5.523698300312924e9,8.752681882247414e9,3.22898358193e9,58.46
0.22448979591836735,-0.5918367346938775,5.939421009119575e9,9.366381791213049e9,3.42696078209e9,57.7
0.22448979591836735,-0.5510204081632653,6.406826577601717e9,9.905674702469372e9,3.49884812487e9,54.61
0.22448979591836735,-0.5102040816326531,6.794310423916981e9,1.0375644185921047e10,3.581333762e9,52.71
0.22448979591836735,-0.46938775510204084,7.106377015262527e9,1.078136292295496e10,3.67498590769e9,51.71
0.22448979591836735,-0.42857142857142855,7.458258602497658e9,1.1127888473519026e10,3.66962987102e9,49.2
0.22448979591836735,-0.3877551020408163,7.749384979826846e9,1.1420257008958397e10,3.67087202913e9,47.37
0.22448979591836735,-0.3469387755102041,7.8987334726779175e9,1.1663473851729494e10,3.76474037905e9,47.66
0.22448979591836735,-0.30612244897959184,8.189467776762011e9,1.186249891675695e10,3.67303113999e9,44.85
0.22448979591836735,-0.2653061224489796,8.275652826607811e9,1.2022223898236013e10,3.74657107163e9,45.27
0.22448979591836735,-0.22448979591836735,8.404843743293622e9,1.2147435990821974e10,3.74259224753e9,44.53
0.22448979591836735,-0.1836734693877551,8.462591228493739e9,1.2242759745160511e10,3.78016851667e9,44.67
0.22448979591836735,-0.14285714285714285,8.49322757887483e9,1.2312564357100967e10,3.81933677823e9,44.97
0.22448979591836735,-0.10204081632653061,8.55091146997919e9,1.2360819883025757e10,3.80990841305e9,44.56
0.22448979591836735,-0.061224489795918366,8.656553514656452e9,1.2390888291775455e10,3.73433477712e9,43.14
0.22448979591836735,-0.02040816326530612,8.616204386935421e9,1.2405255381184204e10,3.78905099425e9,43.98
0.22448979591836735,0.02040816326530612,8.624146431667322e9,1.2405255381184204e10,3.78110894952e9,43.84
0.22448979591836735,0.061224489795918366,8.5622689664218855e9,1.2390888291775455e10,3.82861932535e9,44.72
0.22448979591836735,0.10204081632653061,8.624611943713284e9,1.2360819883025757e10,3.73620793931e9,43.32
0.22448979591836735,0.14285714285714285,8.511908791557428e9,1.2312564357100967e10,3.80065556554e9,44.65
0.22448979591836735,0.1836734693877551,8.485525302532173e9,1.2242759745160511e10,3.75723444263e9,44.28
0.22448979591836735,0.22448979591836735,8.346922806792543e9,1.2147435990821974e10,3.80051318403e9,45.53
0.22448979591836735,0.2653061224489796,8.28443518943376e9,1.2022223898236013e10,3.7377887088e9,45.12
0.22448979591836735,0.30612244897959184,8.140304156187788e9,1.186249891675695e10,3.72219476057e9,45.73
0.22448979591836735,0.3469387755102041,7.973013700389885e9,1.1663473851729494e10,3.69046015134e9,46.29
0.22448979591836735,0.3877551020408163,7.786944145635343e9,1.1420257008958397e10,3.63331286332e9,46.66
0.22448979591836735,0.42857142857142855,7.581657317466173e9,1.1127888473519026e10,3.54623115605e9,46.77
0.22448979591836735,0.46938775510204084,7.087125675255877e9,1.078136292295496e10,3.6942372477e9,52.13
